Image,Caption
https://image.tmdb.org/t/p/original/gcuSaQyp6G64frR0Usvbr7zDehU.jpg,"""The image is a poster for the movie """"Still Alice"""". The main design elements include a woman with long brown hair sitting in a chair, wearing a plaid shirt. The colors used are yellow and white, creating a warm and inviting atmosphere. The layout of the poster features the title """"STILL ALCICE"""" prominently displayed at the top, with the woman's face and the chair in the center. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/lF61mbreJYfG342WJam2hmslG6q.jpg,"""The image is a movie poster for the film """"Blunt Force Trauma."""" The main design elements include a man and two women, with the man in the center holding a gun. The background is dark and moody, creating a sense of tension and danger. The text """"Blunt Force Trauma"""" is prominently displayed in large, bold letters at the top of the poster. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/djfMyUaFJCq4npk1T44GTQNhL5D.jpg,"""The image features a couple riding a bicycle together, with the man wearing a blue jacket and the woman wearing a red jacket. They are riding on a street with power lines and a fence in the background. The sky is cloudy, and there are birds flying in the sky. The text """"Kids Return"""" is written in cursive at the top of the image."""
https://image.tmdb.org/t/p/original/zVvyTrcZQb7kC2DPDzyo25WcxXp.jpg,"""The image is a movie poster for the film """"The Wedding Singer"""". The main design elements include a man and a woman singing together, with the man holding a microphone. The colors used in the poster are pink, yellow, and green. The layout of the poster features the title of the movie in large pink letters at the top, with the man and woman in the center. There is no visible text other than the title and the names of the actors."""
https://image.tmdb.org/t/p/original/1H4TNfrLYYzSFd4CICyoFIjx1vn.jpg,"""The image is a poster for the animated cartoon """"The Fixies: Top Secret"""". The main design elements include a group of colorful cartoon characters, including a red-haired character, a blue-haired character, and several other characters in various poses. The layout features the title of the cartoon at the bottom and the characters in the center, with the background being a dark blue color. There is no visible text within the image that is promotional or filler text."""
https://image.tmdb.org/t/p/original/nePYsVp0qU8EbSXeUdr3xEkHlzN.jpg,"""The image is a movie poster for """"The Inbetweeners Movie"""". The main design elements include the four main characters, a neon sign, and a neon sign in the background. The layout features the title of the movie at the top, with the characters in the middle and the background elements at the bottom. There is no promotional text or filler text visible in the image."""
https://image.tmdb.org/t/p/original/sPwANB5cMjJLfRru45sc7Mnkjrq.jpg,"""The image is a movie poster for the film """"Submergence"""" featuring a man and a woman. The man has a beard, and the woman has long hair. The movie title """"Submergence"""" is prominently displayed in large blue letters at the top of the poster. The background of the poster is black and white, creating a dramatic effect. There is no additional text or design elements that are not related to the movie title or the main characters."""
https://image.tmdb.org/t/p/original/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg,"""The image is a movie poster for the film """"Driving Miss Daisy"""". The main design elements include a car, a couple, and the title of the film. The layout of the poster features the title at the top, with the car and the couple in the middle. There is no promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/4WwBf5Lex1XUQfS1nREp2a2JZsc.jpg,"""The image features a poster for """"Ruben Brandt Collector,"""" which is a video game. The poster has a collage of various images, including a man holding a gun, a woman with a gun, and other characters. The main design elements are the central image of a man's face in a frame, surrounded by the collage of images. The layout of the poster includes the central image of the man's face, with the collage of images surrounding it. There is no visible text within the image that can be transcribed."""
https://image.tmdb.org/t/p/original/4oLqx0QbjWFzWtkxRmDLGH47CUJ.jpg,"""The image is a movie poster for the film """"The Seven Year Itch"""". The main design elements include a large, smiling blonde woman holding a pair of brown shoes, and a man standing next to her. The layout of the poster features the woman and the man in the foreground, with the title of the film prominently displayed in the center. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/iP2x1rjh6H2dKSm5eFxAo2e46Jb.jpg,"""The image is a movie poster for """"The Scary of Sixty-First"""", featuring a woman with long hair wearing a dress and a necklace. The city skyline in the background suggests an urban setting. The main design elements include the woman's face in a mirror, the city skyline, and the title of the movie. The layout is centered, with the title at the bottom and the city skyline in the background. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/5P2Kr1AWD9FPMXcV3e1y9eii6di.jpg,"""The image is a movie poster for the film """"Mandingo"""". The main design elements include a large red background with a collage of various scenes and characters. The title of the film is prominently displayed in large red letters at the bottom of the poster. The layout of the poster features a central focus on the title, with the background and other design elements surrounding it. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/lOSqs9ntb2wB7gveCx2l7cqC1nG.jpg,"""The image is a poster for the movie """"The Crimson Pirate"""". The main design elements include a man in a pirate costume holding a gun, with a pirate flag draped over his shoulder. The colors used are red, white, and black, which are typical for pirate-themed artwork. The layout of the poster features the title of the movie at the top, with the man in the pirate costume in the center. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/8FbcRjZjqZGeOsMeFOxzcnP535B.jpg,"""The image is a poster for a book titled """"Fairy Tales"""". The main design elements include a large, colorful illustration of a fairy tale scene with various characters, such as a woman, a man, and a horse. The layout of the poster features the title of the book prominently displayed at the bottom in large, bold letters. The colors used in the illustration are vibrant and eye-catching, contributing to the overall visual appeal of the poster."""
https://image.tmdb.org/t/p/original/s7o0AyOFIYNjTe008pV6EZMI2IP.jpg,"""The image is a movie poster for the film """"Monster's Ball"""". The main design elements include a man and a woman standing in a field, with a dramatic sky in the background. The colors used in the poster are predominantly yellow and black, creating a striking contrast. The layout of the poster features the title of the film at the bottom, with the main characters positioned in the center. There is no visible text on the poster that is promotional or promotional text."""
https://image.tmdb.org/t/p/original/dTYi1VK6ROM9tBiyIijFTHjuRnL.jpg,"""The image is a movie poster for the film """"Yesterday, Today and Tomorrow"""". The main design elements include a large black and white image of a woman in a revealing outfit, a man kneeling down to her, and several smaller images of people in various poses. The layout of the poster features the woman and the man in the center, with the smaller images surrounding them. The text """"Yesterday, Today and Tomorrow"""" is prominently displayed at the bottom of the poster."""
https://image.tmdb.org/t/p/original/dMNGy8kfySmmNDHw3X4puqPIbx8.jpg,"""The image is a movie poster for the film """"The Merciless"""". The poster features a man with a serious expression, wearing a dark suit. The background of the poster is red, which contrasts with the man's dark suit. The title of the film, """"The Merciless"""", is prominently displayed in white text at the bottom of the poster. There is no other text visible in the image."""
https://image.tmdb.org/t/p/original/wOZtIdDU6nntxTJHUD31ZPupj2W.jpg,"""The image is a vintage movie poster for the film """"Angels with Dirty Faces,"""" featuring two men in suits and hats. The poster has a red background with white text and illustrations. The main design elements include the two men, a gun, and a train. The layout of the poster includes the title, the names of the actors, and the film's title. There is text at the bottom of the poster, but it is not legible. The poster does not contain any promotional text or filler text."""
https://image.tmdb.org/t/p/original/tJlLfuvIBBn5aFoyW1IQWeFHl6v.jpg,"""The image features a poster for the movie """"Dark Web"""" with a butterfly design. The butterfly is surrounded by a digital interface with binary code and numbers. The poster includes the title """"Dark Web"""" in large white letters at the top, and the release date """"CICADA 3301"""" in smaller white letters at the bottom. There is no additional text or design elements that are not part of the main visual elements."""
https://image.tmdb.org/t/p/original/9sW0hJi11XBIPrL2Ca9BQnQgJGn.jpg,"""The image is a poster for the anime series """"Vampire: The Masquerade"""", featuring two women with red hair and red skin. The background is a dark blue color with a starry sky. The main design elements include the two women's faces, the starry sky, and the dark blue background. The layout is symmetrical, with the two women's faces on either side of the central design element. There is no visible text in the image, but the title """"Vampire: The Masquerade"""" is prominently displayed at the bottom."""
https://image.tmdb.org/t/p/original/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg,"""The image is a movie poster for the film """"Chain Reaction"""". The main design elements include a man with long hair, a man with glasses, and a man in a suit. The layout features the main characters in the center, with the title of the movie prominently displayed at the bottom. There is no promotional text or filler text visible in the image."""
https://image.tmdb.org/t/p/original/jSPWptOsqU1nxXQe6muSPB0kD3c.jpg,"""The image is a movie poster for the film """"Presumed Innocent"""". The main design elements include a close-up of a man's face, a person in a wheelchair, and a dramatic scene with a person lying on the ground. The layout of the poster features the title text at the bottom and the main design elements in the middle. There is no promotional text or filler text visible in the image."""
https://image.tmdb.org/t/p/original/ayKRZejiarjY4R3UE1JKlSYcyHk.jpg,"""The image features a poster with a close-up of a woman's face, set against a blue background with vertical lines. The text """"THREE COLORS BLUE"""" is prominently displayed in large blue letters at the bottom of the image. There is no other text visible in the image."""
https://image.tmdb.org/t/p/original/kNIpEa4fe0RvgTqjkRrHFuSW8lz.jpg,"""The image is a movie poster for the film """"Von Ryan's Express"""". The main design elements include a man running, a train, and explosions. The layout features the title of the movie at the bottom and various elements related to the film's theme, such as the train and explosions, in the background. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/63oTveDo5aMRNPpHalE0V1jAAse.jpg,"""The image is a movie poster for the film """"The People Under the Stairs"""" by Wes Craven. The poster features a large, ominous skull in the center, with a house and a road in the background. The colors used in the poster are dark and moody, with the skull being the most prominent feature. The layout of the poster is centered, with the skull at the top and the house and road at the bottom. There is no visible text on the poster, aside from the title and the names of the actors."""
https://image.tmdb.org/t/p/original/2yf1pCiQk6JMy4k5zxf39YXQxGB.jpg,"""The image is a movie poster for the film """"Up Close and Personal"""". The main design elements include a couple embracing in the water, with a large, cloudy sky in the background. The layout of the poster features the couple in the foreground, with the cloudy sky and water in the background. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/1r3aKyYbIWZwzIRdMNO9EJFFUek.jpg,"""The image is a poster for the animated film """"Bunyan & Babe"""". The main design elements include a large hand holding a small boy, a blue cow, and a red barn in the background. The layout is simple, with the title """"Bunyan & Babe"""" prominently displayed at the top. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/ww8nEKv3gPOfIkRMGS2A3j566Fr.jpg,"""The image is a poster for a movie featuring two men and a bull. The main design elements include the text """"A COCK AND BULL STORY"""" in large letters at the top, and the two men are positioned in the center, with one man wearing a wig and the other man in a suit. The bull is located behind the men, and the background is white. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/yxGYpW43UzZuy4yvCP6Rzb5wyvS.jpg,"""The image features a man with a surprised expression on his face, holding a skewer with food on it. The background is black, and the text """"Happy Birthday to me"""" is written in red at the top of the image. There is no additional text or design elements that are promotional or filler text. The main focus of the image is the man's surprised expression and the skewer with food on it."""
https://image.tmdb.org/t/p/original/8RxuZ1J8ZHj37AUm9yFV9FaAcYv.jpg,"""The image is a poster for the movie """"Creature from the Black Lagoon"""". The main design elements include a large green creature with sharp claws, a black and white color scheme, and a dark blue background. The layout features the title of the movie in large orange letters at the bottom, with the creature's claws prominently displayed. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/nh2ZpwuTKjY0tTGcsGu7TwOpT4p.jpg,"""The image is a movie poster for """"The Bookshop"""" featuring three people standing on stacks of books. The main design elements include the book stacks, the people, and the title of the movie. The layout of the poster is centered, with the title at the top and the three people on the right side. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/i124H6iQB4CawrgFW9aZaZs7OBO.jpg,"""The image is a poster for the movie """"Jean-Luc Godard's Pierre-Louis Fou"""". The poster features a man and a woman, with the man holding a rifle and the woman holding a book. The colors used in the poster are predominantly white and red, with the man's suit and the woman's dress standing out. The layout of the poster includes the title of the movie at the bottom and the main characters' positions in the center. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/j3LWOKFoeKJDn2dHXoJoRWeakRu.jpg,"""The image is a movie poster for the film """"Catacombs"""". The main design elements include a dark background with a large number of skulls and a person in the foreground. The text """"CATACOMBS"""" is prominently displayed in the center of the poster. There is no other text visible in the image."""
https://image.tmdb.org/t/p/original/vWf1AR8rC6WjGKELlmLv2VAUZJB.jpg,"""The image is a movie poster for the film """"Cat on a Hot Tin Roof"""". The main design elements include a woman in a white dress sitting on a bed, with a yellow background and a red and white color scheme. The layout of the poster features the title of the film at the top, with the woman's image in the center. There is no visible text other than the title and the name of the film."""
https://image.tmdb.org/t/p/original/dFwefYyEOOZaWVn15xGY6CbYYJ2.jpg,"""The image features three women sitting on a ledge, with a cityscape in the background. The main design elements include the women, the cityscape, and the text """"How To Marry a Millionaire"""". The layout of the image is balanced, with the women positioned evenly on the ledge. There is no promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/pbjanZcRgPyKNPZihS5aTaMtiJT.jpg,"""The image shows a logo for a children's animated television show called """"Tad and the Mummy's Curse"""". The logo features the title of the show in large, orange letters against a black background. The colors used in the logo are orange and blue, creating a vibrant and eye-catching design. The layout of the logo is simple and clean, with the title and colors placed prominently in the center. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/6t3WfoDWuyoayLj8G2F52xtOCEl.jpg,"""The image is a promotional poster for the animated film """"My Moving Story: Cactus Attack"""" featuring various cartoon characters. The main design elements include a large green cactus, a group of people, and a variety of colorful balloons. The layout is a vibrant and lively scene, with the characters and balloons filling the space. There is no text present in the image, and the focus is on the visual elements and the overall theme of the film."""
https://image.tmdb.org/t/p/original/gc1oyq0K8TdtFTXmYV03v536HsI.jpg,"""The image features a poster for the movie """"Batman & Bill"""". The poster has a black and white color scheme, with the title """"BATMAN & BILL"""" prominently displayed in yellow letters. The main design elements include a silhouette of Batman and a silhouette of a person walking, likely representing the main characters from the movie. The layout of the poster is vertical, with the title at the top and the silhouettes at the bottom. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/AnFd9DkA3UGhqmEVtPN9rIIJoH7.jpg,"""The image is a poster for a movie titled """"Memories of My Father"""". The poster features a family sitting together on a couch, with a woman reading a book to the children. The colors used in the poster are warm, with a brown and beige color scheme. The main design elements include the family members and the book, with the layout being a vertical arrangement of the family members and the book. There is no visible text on the poster, aside from the title and the movie's name."""
https://image.tmdb.org/t/p/original/16H9mMevZFFZfnCgsE2fVe2HH51.jpg,"""The image is a movie poster for the film """"Consenting Adults"""". The poster features a man and a woman in a dark setting, with the title of the film prominently displayed in large white letters at the bottom. The man is positioned behind the woman, and the woman is lying down in the foreground. The overall design of the poster is dark and dramatic, with the use of shadows and lighting creating a sense of tension and unease. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/iIl3l7BPenoVpdRJAqIXeIgMQvV.jpg,"""The image is a movie poster for the film """"The Hunted"""". The main design elements include two men, one in the foreground and one in the background, with a dramatic background featuring a fire. The text """"The Hunted"""" is prominently displayed in large white letters across the poster. There is no additional text or promotional elements visible in the image."""
https://image.tmdb.org/t/p/original/smQV5DgyUVho8d1R67XnU1BkJAV.jpg,"""The image features a woman standing in a dramatic pose with a sword in her hand, wearing a brown leather jacket and a black tie. The background is dark and ominous, with a red and black color scheme. The text """"TOKYO GORE POLICE"""" is prominently displayed in the image."""
https://image.tmdb.org/t/p/original/45X7LFsgYvdEgFCkXSZCQOZMuJX.jpg,"""The image is a movie poster for the film """"Australia"""". The main design elements include a couple embracing, a man holding a gun, and a woman walking. The colors used in the poster are predominantly blue, orange, and yellow, creating a warm and inviting atmosphere. The layout of the poster features the main characters in the foreground, with the title """"AUSTRALIA"""" prominently displayed in the center. There is no visible text on the poster, aside from the title and the names of the actors."""
https://image.tmdb.org/t/p/original/fbTXg5LhnQIIWSj4Qwl6xgX1kRo.jpg,"""The image is a poster for the animated film """"Bartok: The Magnificent"""". The poster features a large, colorful character in the center, surrounded by smaller, colorful characters. The background of the poster is a deep blue color with white stars scattered throughout. The title of the film is prominently displayed at the top in large, stylized letters. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/8TAd3Cky2D8dHzWIirna1IHa2N3.jpg,"""This is an image of a DVD cover for the animated movie """"Meet Sherlock Holmes: Original Movie"""". The main design elements include the characters Sherlock Holmes, Tom, and Jerry, along with various elements of the Sherlock Holmes universe such as a magnifying glass, a map, and a clock. The layout features the title of the movie at the top, with the characters in the middle and bottom sections. There is no visible text within the image that would be considered promotional or filler text."""
https://image.tmdb.org/t/p/original/j27Ky3Qv1SkSko0ZBrmypDKcfM8.jpg,"""The image is a poster for the movie """"The Young Girls of Rockefeller,"""" featuring three women in colorful dresses and hats. The main design elements include the vibrant colors of the dresses and the hats, as well as the cityscape in the background. The layout of the poster is balanced, with the three women positioned in the center and the cityscape on the right side. There is no visible text in the image, but the title of the movie is prominently displayed at the top."""
https://image.tmdb.org/t/p/original/idb1ACZCQAsYJCFMfs9vgyBIbP1.jpg,"""The image is a poster for a movie called """"The Incident"""". The main design elements include a person walking on a road, a teddy bear, and a geometric pattern. The layout of the poster features the title """"The Incident"""" prominently displayed at the bottom, with the person's silhouette and the teddy bear as the central focus. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/3NV278UG4Z8wOWpKFHz6I7D7Nda.jpg,"""The image features a poster for a movie titled """"Super Cool"""". The main design elements include a car, a group of people, and the movie title. The layout of the poster is centered, with the movie title prominently displayed at the bottom. The colors used in the poster are predominantly red and black, creating a bold and eye-catching design. There is no visible text other than the movie title, which is written in white."""
https://image.tmdb.org/t/p/original/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg,"""The image features a movie poster for the film """"Sliding Doors"""". The main design elements include two women, one on top of the other, with the woman on top having blonde hair and the one below her having brown hair. The background is a bright yellow color. The text """"Sliding Doors"""" is prominently displayed in large white letters across the image. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/iYRpTDqZgA3rsRh4EIkWHsMjAKd.jpg,"""The image is a promotional poster for the movie """"Hello, My Name Is Doris"""". The main design elements include a woman with a red bow in her hair, a man holding a cup, and a couple walking together. The layout features the title of the movie in large white letters at the top, with the subtitle """"Hello, My Name Is Doris"""" in smaller white letters below. There is also a car visible in the background. The text is clear and legible, and the overall design is visually appealing."""
https://image.tmdb.org/t/p/original/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg,"""The image is a movie poster for the film """"Anuriel's Wedding"""". The main design elements include a woman in a white wedding dress holding a bouquet of flowers, with confetti falling around her. The colors used in the poster are predominantly white, with some accents of red and blue. The layout of the poster features the title of the film at the bottom and the woman in the center, with the background being white. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/Am7AhZYG7HLksY5E35oaEJ3Desz.jpg,"""The image is a movie poster for the film """"Hollywood Homicide"""". The main design elements include two men in suits, one holding a gun, and the title of the movie prominently displayed in large red letters at the bottom. The colors used in the poster are blue, red, and black. The layout of the poster features the title in the center, flanked by the two men on either side. There is no additional text present in the image, aside from the movie title."""
https://image.tmdb.org/t/p/original/4LoYC0dMOhqKy4uqjeoBG4tbtAf.jpg,"""The image features four people standing in a row, with a red cloud-shaped sign above them. The sign reads """"A LONG WAY DOWN"""". The colors in the image are predominantly red and white, with the red sign being the most prominent. The main design elements include the people and the cloud-shaped sign, which are the main focus of the image. The layout is simple, with the people standing in a straight line and the sign placed above them. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/r5dIFu5i71Ffm0beknmcFyIvfla.jpg,"""The image features a woman holding a halved melon in her hands. The main design elements include the woman's body, the melon, and the text """"My Awkward Sexual Adventure"""" written in black and red. There is no additional text or promotional elements in the image."""
https://image.tmdb.org/t/p/original/e4EMF7VKrDpMKyBXVO1elMZdWKP.jpg,"""The image is a movie poster for the film """"Paradise"""". The main design elements include two women facing each other, a man sitting on a rock, and a tropical landscape with palm trees and a waterfall. The layout of the poster features the title """"PARADISE"""" prominently displayed at the bottom, with the two women's faces in the center. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/rNGxgRbFiZhMXvZnKbRVK9eajAh.jpg,"""The image is a movie poster for the film """"Madame Bovary"""" directed by Claude Chabrol. The main design elements include a woman in a black dress standing in a garden, with trees and flowers in the background. The layout of the poster features the title of the film at the bottom, with the director's name and the film's production company in the top left corner. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/ihC083U7ef56Ui4x0P0dobojrZ1.jpg,"""The image is a movie poster for the film """"Strangers on a Train"""". The main design elements include a train, a man smoking a cigarette, and a couple embracing. The layout is a collage of these elements, with the train and the man smoking on the left and the couple embracing on the right. There is no visible text within the image that can be transcribed."""
https://image.tmdb.org/t/p/original/ghoNQkJX9Hk1m8GxTsBg4Xez1gn.jpg,"""The image is a movie poster for the film """"Daughter of the Wolf"""". The main design elements include a large, menacing-looking man's face in the background, a woman in the foreground, and a snowy, forest-like setting. The layout of the poster features the title of the film prominently displayed at the top, with the woman in the center and the man's face at the top left corner. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/iy96Ud1jpnjOEYiHh2XMooD1PfG.jpg,"""The image features a close-up of a woman's lips with a bold red color and a black background. The text """"insideDeepThroat"""" is prominently displayed in white letters on the black background. There is no other text visible in the image."""
https://image.tmdb.org/t/p/original/i4ecMHJQpclIEr4mh5uzjWr38GC.jpg,"""The image is a poster for the movie """"The Best Man Holiday"""". The main design elements include a group of people wearing red scarves, posing together in a line. The colors used are red, white, and black. The layout of the poster features the title of the movie at the top, with the main characters in the middle, and the title at the bottom. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg,"""The image features a dark, ominous image of a demonic face with a red orb in the center. The text """"Wishmaster"""" is prominently displayed above the demonic face. The colors in the image are predominantly black and red, with the red orb being the focal point. The layout of the image is centered, with the demonic face at the center and the red orb at the bottom. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/hNRPIgWfx5EVG1DtNSFZGEnF6AJ.jpg,"""This image is a black and white photo of a man sitting in a chair on a porch, with his legs crossed. The man is wearing a hat and appears to be relaxing. In the background, there are two horses, one closer to the man and the other further away. The porch has a wooden structure, and there is a sign that reads """"My Darling Clementine"""" in the image."""
https://image.tmdb.org/t/p/original/awyAxbPqKuOmQmuXSB214KObsPR.jpg,"""The image shows a movie poster for the film """"Half-Light"""". The poster features a close-up of a woman with long dark hair, looking pensive against a cityscape backdrop. The cityscape includes a large full moon, which adds a dramatic element to the scene. The movie title """"Half-Light"""" is prominently displayed in large white letters at the bottom of the poster. The poster also includes a tagline that reads """"Believe in the beyond"""" in smaller white letters."""
https://image.tmdb.org/t/p/original/lCy3410NhfJiB6XoCaePJXbldv0.jpg,"""The image is a movie poster for the film """"SPL2"""" featuring a group of men in a dramatic pose. The main design elements include the silhouettes of the men, the rain, and the title of the film. The layout of the poster is centered, with the title prominently displayed in the center. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/pvtyxijaBrCSbByXLcUIDDSvc40.jpg,"""The image features a man playing a trumpet and a woman wearing a purple dress. The background is dark, and the text """"MA RAINEY'S BLACK BOTTOM"""" is prominently displayed above them. There is no additional text or design elements visible in the image."""
https://image.tmdb.org/t/p/original/8qrX020ZNX6Y4bHVt5ARusZuWAk.jpg,"""The image features a poster for the movie """"Saint Maud"""". The poster has a white background with the title """"Saint Maud"""" prominently displayed in large black letters. The main design element is a woman with long hair, dressed in a white robe, standing with her arms outstretched. The woman is positioned in the center of the poster, drawing the viewer's attention. The overall layout of the poster is simple and straightforward, with the title and the woman as the main design elements."""
https://image.tmdb.org/t/p/original/6pszViNvKr1r31pP7gJNYDHEx5P.jpg,"""The image features a close-up of a young boy's face, with his hands covering his face. There is a sign in the image that says """"EXTREMELY LOUD INCREBLY CLOSE"""". The sign is located in the lower-left corner of the image."""
https://image.tmdb.org/t/p/original/1PHkDuVYkuuOdcNDRJT3g7LfNXi.jpg,"""The image is a poster for the movie """"The Legend of Halloween Jack"""". The main design elements include a person dressed as a scarecrow, holding a scythe, and a dark, spooky forest background. The poster has a dark color scheme with orange and black tones, and the text """"The Legend of Halloween Jack"""" is prominently displayed at the top. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/bkz7ZoqJMFziqF8yQzkmfMRUEG.jpg,"""The image features a group of people dressed in formal attire, including a man and a woman, posing together in front of a dining table. There are also a few other people in the scene, some of whom are wearing ties. The table is set with a wine glass, a vase, and a bowl. The background of the image has a white wall with a chandelier hanging from it. The text """"Hasta que la BODA nos separa"""" is prominently displayed in the image."""
https://image.tmdb.org/t/p/original/in6p8c9ceTs1wDDkaVwXBXIsjQi.jpg,"""The image is a movie poster for the film """"The Shadow Effect"""". The main design elements include a man in a suit and tie, a man holding a gun, and a woman in a red dress. The layout of the poster features the main characters in the foreground, with the movie title and other information in the background. There is no promotional text or filler text visible in the image."""
https://image.tmdb.org/t/p/original/i833frx7UyaJCW8y0RK5wj4xBzn.jpg,"""The image is a movie poster for the film """"Normal,"""" which features a woman with long dark hair and a man with short brown hair. The poster has a predominantly black and white color scheme with the word """"NORMAL"""" prominently displayed in large red letters. The layout of the poster includes a central image of the woman and a smaller image of the man, with the word """"NORMAL"""" positioned above them. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg,"""The image is a black and white poster featuring four men sitting in a row inside a stall, with the text """"2 Trainspotting"""" prominently displayed in the foreground. The poster does not contain any promotional text or filler text."""
https://image.tmdb.org/t/p/original/83kFS7HLhPKFsGF6xKrfmprNYWh.jpg,"""The image features a colorful, pop art style portrait of a man with glasses and a beard. The man's face is the main design element, and the word """"Jobs"""" is prominently displayed in white text across the image. There is no additional text or promotional material visible in the image."""
https://image.tmdb.org/t/p/original/6SyQ9ebUm90yPrIfQtIKvrFwxnj.jpg,"""The image is a movie poster for the film """"Edge of Winter"""". The main design elements include a man with a beard, a young boy, and a young girl. The colors used in the poster are blue, white, and gray. The layout of the poster features the main characters in the center, with the title of the film prominently displayed at the bottom. There is no visible text other than the title and the characters' names."""
https://image.tmdb.org/t/p/original/dxbXbR1P44caMUKtBdq7sX6aSgw.jpg,"""The image features four women standing in front of a doorway with a sign that says """"Big Business"""". The women are dressed in colorful outfits, and they appear to be posing for a photo. There is no visible text in the image that can be transcribed."""
https://image.tmdb.org/t/p/original/m98QuZX72UaMfqcQPHvGF0ZTC2R.jpg,"""The image is a movie poster for the film """"Son of a Rich"""". The main design elements include a young man holding a wooden sign with the text """"From hero to zero"""" and a group of people in the background. The layout of the poster features the title text at the bottom and the main character's face in the center. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/u33QFfbvChD5LNcuZD0LsSVnoa1.jpg,"""The image is a movie poster for the Disney animated film """"Zapped"""". The main design elements include the title """"Zapped"""" in large purple letters, a woman holding a phone with a bright light, and a man in the background. The layout of the poster features the title in the center, with the woman and man in the background. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/jQnUtWaHYfqnXPOIf77K7Ycqk4M.jpg,"""The image is a movie poster for the film """"The Ran"""", featuring a group of people on horseback against a cloudy sky. The main design elements include the large text """"RAN"""" in red, the silhouettes of people on horseback, and the cloudy sky. The layout of the poster includes the title at the top, the main characters in the middle, and the background at the bottom. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/ecAKgzlt78OvEVpZURYYdSz8K5v.jpg,"""The image is a movie poster for the animated film """"Space Chimp"""". The main design elements include a spaceship, three cartoon monkeys wearing spacesuits, and the title of the film. The layout of the poster features the spaceship in the center, with the title and the three monkeys on either side. There is no visible promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/ysicR8T5LLgVgzE5zG7paKJ2UHd.jpg,"""The image is a poster for the animated film """"Donkey X"""". The main design elements include a man riding a horse, a donkey, and a dog. The colors used are predominantly brown, white, and gray. The layout of the poster features the title """"Donkey X"""" prominently displayed at the bottom, with the characters and the background elements arranged around it. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/dELsdRZDsIvMwVkayiYZszk6V3P.jpg,"""The image is a movie poster for the film """"Ritchie Rich's Christmas Wish"""". The main design elements include a red sled with Christmas decorations, a man and a woman riding on the sled, and a dog sitting on the sled. The layout of the poster features the title of the movie at the top, with the main characters in the middle, and the background depicting a snowy landscape with trees. There is no visible text on the poster that is promotional or filler text."""
https://image.tmdb.org/t/p/original/2ThsS74hopBz0RveLgOWiwrMfE8.jpg,"""The image is a movie poster for the film """"Lakeview Terrace"""". The main design elements include a police officer driving a police car, with a cityscape in the background. The colors used are black, red, and blue. The layout of the poster features the title of the movie in large white letters at the bottom, with the police officer's image in the center. There is no additional text present in the image."""
